PETALUMA		SONOMA						
122.617	38.267							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
1	1	1999	17.2	-1.7	123	5.838	-1	-1
1	2	1999	15.6	-2.2	108	3.046	-1	-1
1	3	1999	12.8	-3.3	116	4.569	-1	-1
1	4	1999	11.7	-1.1	73	7.36	-1	-1
1	5	1999	12.8	-1.1	103	5.076	-1	-1
1	6	1999	9.4	-1.1	65	2.538	-1	-1
1	7	1999	8.3	-1.1	51	5.33	-1	-1
1	8	1999	13.3	3.9	72	4.569	-1	-1
1	9	1999	9.4	-2.2	83	5.838	-1	-1
1	10	1999	10.6	-1.7	77	2.031	-1	-1
1	11	1999	14.4	-1.7	74	5.076	-1	-1
1	12	1999	15	-0.6	102	8.629	-1	-1
1	13	1999	12.2	3.3	58	7.107	-1	-1
1	14	1999	13.9	4.4	58	5.584	-1	-1
1	15	1999	15	8.3	48	4.822	-1	-1
1	16	1999	15	6.1	97	13.7	-1	-1
1	17	1999	13.9	9.4	28	3.3	-1	-1
1	18	1999	15.6	9.4	66	5.838	-1	-1
1	19	1999	15	10	27	2.284	-1	-1
1	20	1999	13.9	8.9	32	5.838	-1	-1
1	21	1999	15	5.6	93	2.284	-1	-1
1	22	1999	13.3	7.8	27	4.569	-1	-1
1	23	1999	12.8	0.6	86	4.822	-1	-1
1	24	1999	13.9	-1.7	132	6.091	-1	-1
1	25	1999	15	1.1	141	4.315	-1	-1
1	26	1999	12.8	0	78	3.553	-1	-1
1	27	1999	16.1	-1.7	146	8.122	-1	-1
1	28	1999	15.6	-1.7	140	3.046	-1	-1
1	29	1999	13.3	-1.1	119	4.315	-1	-1
1	30	1999	12.8	-1.1	85	3.046	-1	-1
1	31	1999	13.3	1.1	107	3.3	-1	-1
2	1	1999	14.4	-1.1	157	3.046	-1	-1
2	2	1999	16.1	-2.2	151	6.091	-1	-1
2	3	1999	15	-0.6	155	4.822	-1	-1
2	4	1999	16.1	0.6	134	6.599	-1	-1
2	5	1999	13.3	-2.2	131	4.061	-1	-1
2	6	1999	12.2	7.2	10	5.584	-1	-1
2	7	1999	15	7.2	82	6.345	-1	-1
2	8	1999	13.3	7.2	26	6.091	-1	-1
2	9	1999	13.3	0.6	134	3.553	-1	-1
2	10	1999	12.8	-1.1	159	4.061	-1	-1
2	11	1999	13.9	-2.8	157	2.031	-1	-1
2	12	1999	13.3	0.6	106	9.137	-1	-1
2	13	1999	11.1	0.6	51	8.883	-1	-1
2	14	1999	13.3	2.2	118	9.645	-1	-1
2	15	1999	12.8	-1.7	124	4.822	-1	-1
2	16	1999	12.2	6.7	18	10.4	-1	-1
2	17	1999	16.1	6.1	130	9.137	-1	-1
2	18	1999	12.2	3.9	43	4.061	-1	-1
2	19	1999	18.3	2.2	170	9.137	-1	-1
2	20	1999	9.4	2.2	21	2.792	-1	-1
2	21	1999	12.2	2.8	117	6.345	-1	-1
2	22	1999	15	5	118	1.523	-1	-1
2	23	1999	17.2	5	87	3.807	-1	-1
2	24	1999	13.3	7.8	55	2.538	-1	-1
2	25	1999	13.9	2.8	190	2.284	-1	-1
2	26	1999	14.4	0.6	135	2.538	-1	-1
2	27	1999	16.7	7.8	128	3.046	-1	-1
2	28	1999	13.9	8.9	38	5.076	-1	-1
3	1	1999	19.4	4.4	196	4.061	-1	-1
3	2	1999	17.8	0.6	177	8.376	-1	-1
3	3	1999	15	3.9	175	5.33	-1	-1
3	4	1999	14.4	0.6	216	5.33	-1	-1
3	5	1999	15	0.6	203	5.076	-1	-1
3	6	1999	13.3	1.7	173	2.284	-1	-1
3	7	1999	15	-2.2	225	4.061	-1	-1
3	8	1999	12.2	5.6	52	5.33	-1	-1
3	9	1999	12.2	1.7	167	4.822	-1	-1
3	10	1999	12.2	1.1	178	4.569	-1	-1
3	11	1999	16.1	1.7	226	3.046	-1	-1
3	12	1999	15.6	-0.6	225	5.33	-1	-1
3	13	1999	15	3.3	158	7.107	-1	-1
3	14	1999	10	6.1	41	2.792	-1	-1
3	15	1999	16.1	3.3	208	4.569	-1	-1
3	16	1999	16.7	1.7	229	4.315	-1	-1
3	17	1999	15	4.4	199	4.061	-1	-1
3	18	1999	14.4	4.4	96	3.807	-1	-1
3	19	1999	13.9	7.2	48	1.523	-1	-1
3	20	1999	16.1	4.4	150	1.777	-1	-1
3	21	1999	14.4	4.4	119	3.807	-1	-1
3	22	1999	14.4	3.9	118	2.538	-1	-1
3	23	1999	15.6	5	198	4.315	-1	-1
3	24	1999	11.7	8.3	26	3.553	-1	-1
3	25	1999	18.3	7.2	133	4.569	-1	-1
3	26	1999	18.9	3.3	265	3.553	-1	-1
3	27	1999	16.7	2.8	267	2.284	-1	-1
3	28	1999	16.1	-0.6	264	1.015	-1	-1
3	29	1999	15.6	0.6	180	1.015	-1	-1
3	30	1999	12.8	0	203	2.284	-1	-1
3	31	1999	12.2	0	209	4.315	-1	-1
4	1	1999	16.1	-1.1	285	4.315	-1	-1
4	2	1999	18.9	0.6	285	0.508	-1	-1
4	3	1999	13.9	3.3	249	0.761	-1	-1
4	4	1999	16.7	1.7	287	1.269	-1	-1
4	5	1999	11.7	3.3	148	2.284	-1	-1
4	6	1999	15.6	1.7	191	1.015	-1	-1
4	7	1999	15.6	1.7	169	2.031	-1	-1
4	8	1999	20	6.1	205	2.031	-1	-1
4	9	1999	15	-2.2	292	1.015	-1	-1
4	10	1999	8.9	5	58	1.523	-1	-1
4	11	1999	16.1	6.1	194	3.046	-1	-1
4	12	1999	18.9	5	278	2.284	-1	-1
4	13	1999	20.6	3.9	259	1.269	-1	-1
4	14	1999	30	3.9	304	1.015	-1	-1
4	15	1999	27.8	3.9	281	0.508	-1	-1
4	16	1999	26.7	9.4	266	0.508	-1	-1
4	17	1999	25	6.7	302	1.523	-1	-1
4	18	1999	22.2	5	282	1.015	-1	-1
4	19	1999	24.4	5	285	2.031	-1	-1
4	20	1999	22.2	5.6	293	1.015	-1	-1
4	21	1999	20	3.3	315	0.761	-1	-1
4	22	1999	23.3	3.9	325	0.508	-1	-1
4	23	1999	26.1	7.8	324	2.031	-1	-1
4	24	1999	19.4	4.4	294	2.792	-1	-1
4	25	1999	14.4	7.8	123	1.269	-1	-1
4	26	1999	17.8	2.8	245	0.761	-1	-1
4	27	1999	16.7	1.7	327	0.254	-1	-1
4	28	1999	19.4	0	324	0.761	-1	-1
4	29	1999	22.8	6.7	328	0.761	-1	-1
4	30	1999	25.6	3.9	306	0.508	-1	-1
5	1	1999	21.7	3.9	329	2.284	-1	-1
5	2	1999	17.2	5	172	1.015	-1	-1
5	3	1999	16.7	7.2	224	0.254	-1	-1
5	4	1999	18.9	2.2	336	0.254	-1	-1
5	5	1999	22.8	2.8	334	0.254	-1	-1
5	6	1999	23.9	2.8	333	0.761	-1	-1
5	7	1999	24.4	1.1	349	0.761	-1	-1
5	8	1999	22.2	0.6	342	0	-1	-1
5	9	1999	22.2	2.8	335	0.254	-1	-1
5	10	1999	23.3	2.2	311	0.254	-1	-1
5	11	1999	28.9	6.1	333	0	-1	-1
5	12	1999	25.6	6.7	340	0.761	-1	-1
5	13	1999	22.2	1.7	348	0.508	-1	-1
5	14	1999	18.9	1.1	346	0	-1	-1
5	15	1999	20	1.1	348	0.761	-1	-1
5	16	1999	22.2	1.7	344	1.523	-1	-1
5	17	1999	23.3	3.9	346	0.508	-1	-1
5	18	1999	18.9	6.1	334	1.015	-1	-1
5	19	1999	19.4	2.8	318	0.254	-1	-1
5	20	1999	20.6	6.1	284	1.015	-1	-1
5	21	1999	24.4	5	348	0.508	-1	-1
5	22	1999	27.8	6.1	347	0.254	-1	-1
5	23	1999	17.2	11.1	185	1.269	-1	-1
5	24	1999	17.2	8.9	257	0.254	-1	-1
5	25	1999	21.7	8.9	304	0.254	-1	-1
5	26	1999	23.3	9.4	265	0.508	-1	-1
5	27	1999	19.4	8.9	258	3.046	-1	-1
5	28	1999	20	7.8	302	1.269	-1	-1
5	29	1999	19.4	6.1	331	1.269	-1	-1
5	30	1999	16.7	5.6	278	0.254	-1	-1
5	31	1999	16.1	10	238	0.254	-1	-1
6	1	1999	13.3	8.9	73	0	-1	-1
6	2	1999	17.2	7.8	354	0	-1	-1
6	3	1999	18.9	6.7	246	0.254	-1	-1
6	4	1999	20	4.4	347	1.269	-1	-1
6	5	1999	20	7.8	323	0.254	-1	-1
6	6	1999	23.9	3.9	369	0.254	-1	-1
6	7	1999	22.2	1.7	364	0.254	-1	-1
6	8	1999	21.7	1.7	370	0.254	-1	-1
6	9	1999	22.8	3.3	366	0.254	-1	-1
6	10	1999	23.9	3.9	358	0	-1	-1
6	11	1999	20.6	5.6	357	0	-1	-1
6	12	1999	20	8.3	323	0	-1	-1
6	13	1999	25	6.7	338	0	-1	-1
6	14	1999	23.3	10.6	330	0	-1	-1
6	15	1999	21.7	9.4	345	0.254	-1	-1
6	16	1999	23.3	7.2	336	0.254	-1	-1
6	17	1999	26.7	10.6	315	0	-1	-1
6	18	1999	25.6	6.1	352	0	-1	-1
6	19	1999	24.4	6.7	374	0	-1	-1
6	20	1999	25	7.8	326	0	-1	-1
6	21	1999	26.7	11.1	372	0	-1	-1
6	22	1999	25.6	10.6	367	0	-1	-1
6	23	1999	27.8	11.7	312	0	-1	-1
6	24	1999	24.4	10	309	0	-1	-1
6	25	1999	26.1	6.1	374	0	-1	-1
6	26	1999	26.1	5.6	370	0	-1	-1
6	27	1999	30	6.7	367	0	-1	-1
6	28	1999	30.6	8.3	369	0.508	-1	-1
6	29	1999	31.7	8.9	363	0.508	-1	-1
6	30	1999	32.8	10.6	359	0.254	-1	-1
7	1	1999	28.3	10	363	0	-1	-1
7	2	1999	27.8	6.1	367	0	-1	-1
7	3	1999	22.8	6.1	365	0	-1	-1
7	4	1999	26.1	4.4	372	0	-1	-1
7	5	1999	27.2	6.1	375	0	-1	-1
7	6	1999	25	8.9	341	0	-1	-1
7	7	1999	30	3.9	374	0	-1	-1
7	8	1999	30	6.7	370	1.015	-1	-1
7	9	1999	26.1	8.9	336	0.254	-1	-1
7	10	1999	28.9	9.4	335	0	-1	-1
7	11	1999	36.1	8.3	351	0	-1	-1
7	12	1999	36.1	13.3	322	0	-1	-1
7	13	1999	26.1	11.1	293	0	-1	-1
7	14	1999	21.7	11.1	314	0	-1	-1
7	15	1999	20.6	10.6	271	0	-1	-1
7	16	1999	20.6	7.8	296	0	-1	-1
7	17	1999	21.7	8.3	272	0	-1	-1
7	18	1999	21.1	10.6	304	0	-1	-1
7	19	1999	18.9	11.7	203	0	-1	-1
7	20	1999	26.7	11.7	239	0	-1	-1
7	21	1999	21.7	7.8	307	0	-1	-1
7	22	1999	22.2	6.1	301	0	-1	-1
7	23	1999	20.6	11.7	289	0	-1	-1
7	24	1999	25	8.9	332	0	-1	-1
7	25	1999	25.6	7.8	327	0	-1	-1
7	26	1999	22.8	11.1	286	0	-1	-1
7	27	1999	20	10.6	210	0	-1	-1
7	28	1999	20.6	9.4	294	0	-1	-1
7	29	1999	23.9	7.2	316	0	-1	-1
7	30	1999	22.8	5.6	339	0	-1	-1
7	31	1999	22.2	6.7	308	0	-1	-1
8	1	1999	24.4	6.7	313	0	-1	-1
8	2	1999	26.1	8.3	330	0	-1	-1
8	3	1999	27.2	11.1	309	0	-1	-1
8	4	1999	26.1	10	317	0	-1	-1
8	5	1999	22.8	10	186	0	-1	-1
8	6	1999	21.7	11.7	256	0	-1	-1
8	7	1999	21.7	10.6	220	0	-1	-1
8	8	1999	22.8	10	278	0	-1	-1
8	9	1999	23.3	11.1	239	0	-1	-1
8	10	1999	17.8	13.3	72	0	-1	-1
8	11	1999	21.1	10	155	0	-1	-1
8	12	1999	25	8.3	282	0	-1	-1
8	13	1999	26.7	5.6	318	0	-1	-1
8	14	1999	26.7	6.7	325	0	-1	-1
8	15	1999	26.1	7.2	318	0.254	-1	-1
8	16	1999	26.7	10	298	0	-1	-1
8	17	1999	22.8	11.7	281	0.254	-1	-1
8	18	1999	23.3	9.4	244	0.254	-1	-1
8	19	1999	30	6.7	313	0.254	-1	-1
8	20	1999	27.8	7.8	289	1.269	-1	-1
8	21	1999	31.7	8.3	306	0	-1	-1
8	22	1999	35	10	310	0	-1	-1
8	23	1999	25	10.6	297	0	-1	-1
8	24	1999	31.7	10.6	284	0	-1	2
8	25	1999	37.8	10	307	0	53.35	2
8	26	1999	33.9	11.7	201	0	60.45	1
8	27	1999	24.4	14.4	266	0	71.05	3
8	28	1999	27.8	12.2	260	0	73.25	2
8	29	1999	24.4	10	256	0	78.3	2
8	30	1999	23.9	11.7	292	0.254	68	4
8	31	1999	23.9	8.9	291	0	57	3
9	1	1999	25.6	7.2	280	0.254	61.35	2
9	2	1999	26.1	7.8	276	0.254	69.2	2
9	3	1999	25	10.6	230	0	73.75	2
9	4	1999	24.4	10	242	0	70.5	2
9	5	1999	31.7	8.9	262	0	65.3	2
9	6	1999	31.1	7.8	272	0	65.1	1
9	7	1999	26.1	8.9	270	0.254	73.1	2
9	8	1999	22.8	12.8	224	0.761	77.25	3
9	9	1999	19.4	11.7	226	1.015	83.75	3
9	10	1999	23.3	13.9	217	0.254	76.65	2
9	11	1999	22.2	12.8	170	0	81.8	2
9	12	1999	25.6	12.8	234	0	73.25	2
9	13	1999	21.7	12.2	228	0	77.5	3
9	14	1999	18.3	11.7	177	0.254	86.45	3
9	15	1999	26.1	10.6	211	0.254	74.7	2
9	16	1999	25.6	10	219	2.792	70.65	2
9	17	1999	21.7	8.9	201	0.761	80.2	2
9	18	1999	22.2	10	197	1.015	78.85	2
9	19	1999	20.6	12.8	164	0.254	78.05	2
9	20	1999	23.3	11.1	221	0.254	76.95	2
9	21	1999	27.8	7.2	215	0	-1	2
9	22	1999	28.9	11.7	139	0.254	76.3	2
9	23	1999	26.7	11.7	201	0.254	73.55	2
9	24	1999	25	10.6	210	0.761	75.3	2
9	25	1999	31.7	8.3	236	0.254	65.45	1
9	26	1999	35	9.4	239	0.508	58.5	1
9	27	1999	33.9	8.9	237	0.508	52.6	2
9	28	1999	33.9	7.2	238	0.761	45.3	2
9	29	1999	34.4	7.8	227	0.508	46.65	1
9	30	1999	33.9	8.9	222	0.254	54.55	1
10	1	1999	27.2	11.1	203	0.761	67.35	2
10	2	1999	21.7	11.1	185	0.254	75.7	2
10	3	1999	21.7	11.1	194	0	72.9	2
10	4	1999	19.4	10	169	0.254	73.4	2
10	5	1999	21.1	6.7	141	0.508	76.95	2
10	6	1999	20	11.1	112	0.254	83.3	2
10	7	1999	27.8	8.9	213	1.269	62.2	2
10	8	1999	33.3	7.2	210	0.254	58.35	1
10	9	1999	32.2	6.7	209	2.031	59.55	1
10	10	1999	31.7	7.2	203	1.523	61	2
10	11	1999	27.8	7.2	201	2.031	65.45	2
10	12	1999	33.3	8.9	190	1.015	61.1	1
10	13	1999	28.9	7.8	159	0.254	68.05	2
10	14	1999	27.8	8.9	191	0.508	67.8	2
10	15	1999	28.9	6.1	192	2.538	63.1	2
10	16	1999	31.1	8.3	185	0.761	32.7	2
10	17	1999	28.9	5	151	0.508	56.4	2
10	18	1999	25.6	7.2	164	0.508	63.55	2
10	19	1999	27.8	6.7	154	0.508	63.55	1
10	20	1999	29.4	3.9	171	0.508	60.95	1
10	21	1999	28.9	4.4	171	3.046	58.65	1
10	22	1999	26.1	5	156	1.523	65.5	2
10	23	1999	17.8	6.1	144	0	79.35	2
10	24	1999	22.2	3.9	163	1.269	72.65	1
10	25	1999	22.2	8.3	157	3.553	73.15	2
10	26	1999	19.4	8.9	114	0	85.25	2
10	27	1999	17.8	11.1	41	0	88.75	2
10	28	1999	18.3	5	126	0	78.5	3
10	29	1999	22.2	2.8	170	0	66.2	1
10	30	1999	22.2	3.3	164	0	72.4	2
10	31	1999	26.7	5	164	0	66.8	1
11	1	1999	26.7	5	160	0	66.1	1
11	2	1999	23.3	4.4	156	0	72.2	2
11	3	1999	18.3	6.1	97	0	83.75	1
11	4	1999	25	5	150	0	74.65	2
11	5	1999	23.3	5.6	149	0	75.9	2
11	6	1999	19.4	11.1	121	0	76.5	2
11	7	1999	18.3	12.2	34	0	79.35	4
11	8	1999	17.8	6.7	148	0	-1	1
11	9	1999	17.2	2.8	104	0	79.55	1
11	10	1999	16.1	10	26	0	86.3	2
11	11	1999	22.2	8.3	134	0	76.25	2
11	12	1999	20	6.7	113	0	82.7	1
11	13	1999	23.3	4.4	137	0	75.9	1
11	14	1999	14.4	5.6	48	0	91.05	1
11	15	1999	19.4	7.8	65	0	83.95	2
11	16	1999	15.6	7.2	34	0	91.75	2
11	17	1999	15	3.3	103	0	80.2	1
11	18	1999	15.6	8.9	108	0	81.85	2
11	19	1999	15	7.2	26	0	86.55	3
11	20	1999	15.6	7.2	87	0	85	2
11	21	1999	15.6	4.4	140	0	70.85	2
11	22	1999	15.6	0	124	0	69.8	1
11	23	1999	16.1	1.1	106	0	76.1	1
11	24	1999	16.1	0.6	115	0	84.2	1
11	25	1999	18.3	3.3	122	0	79.6	1
11	26	1999	16.7	7.8	73	0	90.15	1
11	27	1999	18.3	7.2	63	0	82.65	1
11	28	1999	14.4	8.9	52	0	90.4	2
11	29	1999	13.9	10	19	0	88.85	3
11	30	1999	15	6.1	72	0	83.4	2
12	1	1999	15	2.2	117	0	75.9	1
12	2	1999	15.6	2.2	98	0	73.6	2
12	3	1999	16.7	1.1	119	0	63.7	2
12	4	1999	14.4	-2.2	119	0	74.15	1
12	5	1999	15	-0.6	93	0	76.95	1
12	6	1999	13.3	1.7	61	0	87.25	2
12	7	1999	14.4	1.7	118	0	74.05	2
12	8	1999	12.2	-2.2	84	0	76.8	1
12	9	1999	12.2	2.2	72	9.645	85.25	2
12	10	1999	13.3	0	121	0	74.1	2
12	11	1999	17.2	3.9	117	0	76.1	2
12	12	1999	13.9	1.1	95	0.254	81.55	1
12	13	1999	12.8	1.7	104	0.508	72.6	2
12	14	1999	15.6	1.7	112	0	68.85	2
12	15	1999	14.4	-0.6	166	0.254	70.9	1
12	16	1999	15.6	-2.8	114	0	76.65	1
12	17	1999	18.9	0	110	0	73.25	1
12	18	1999	17.2	2.2	97	0.254	83.6	1
12	19	1999	25.6	1.1	114	0.254	64	2
12	20	1999	18.9	5	115	0	71.25	2
12	21	1999	22.2	1.1	117	0	58.4	2
12	22	1999	21.1	2.8	118	0	51.25	2
12	23	1999	19.4	-1.7	110	0	63.75	1
12	24	1999	18.9	0	111	0	73	1
12	25	1999	16.1	-2.2	111	0.254	75.6	1
12	26	1999	15	-2.8	109	0.254	77.35	1
12	27	1999	16.1	-3.3	109	0	77.05	2
12	28	1999	18.9	-3.3	115	0.254	66.6	1
12	29	1999	17.2	-3.3	114	0	71.9	1
12	30	1999	15	-3.9	112	0.254	77.1	1
12	31	1999	12.2	-0.6	60	0	87.55	2
1	1	2000	12.2	1.7	65	0.254	84.35	2
1	2	2000	12.8	-1.7	104	0	76.6	2
1	3	2000	15.6	-1.1	115	0.254	71.75	1
1	4	2000	11.7	0.6	54	0.508	90.9	1
1	5	2000	17.2	-0.6	121	0.254	67.95	2
1	6	2000	13.3	-3.3	92	0	66.25	1
1	7	2000	14.4	-2.2	106	0.254	80.6	1
1	8	2000	15.6	3.3	85	0.508	87.5	1
1	9	2000	13.9	5	87	0	84.25	2
1	10	2000	13.9	8.9	48	5.838	91.25	2
1	11	2000	13.3	4.4	24	12.94	94.25	3
1	12	2000	11.7	3.3	55	0.254	84	1
1	13	2000	13.9	6.7	61	2.538	86.05	3
1	14	2000	15	8.9	44	1.777	89.4	1
1	15	2000	16.1	10	40	15.99	84.8	3
1	16	2000	14.4	3.3	109	4.822	74.55	2
1	17	2000	12.2	2.2	70	0.254	86.7	2
1	18	2000	13.9	8.3	46	8.629	93.9	3
1	19	2000	15.6	8.9	51	1.777	93.85	3
1	20	2000	14.4	6.1	99	0	83.3	1
1	21	2000	13.9	6.1	54	0.254	89.7	2
1	22	2000	13.9	3.9	72	1.777	88.3	2
1	23	2000	12.8	10	11	23.09	95.85	4
1	24	2000	12.8	10.6	27	28.68	97.25	1
1	25	2000	13.9	3.9	77	0.508	91.15	2
1	26	2000	15	1.7	130	0	83.1	1
1	27	2000	16.7	2.2	127	0	77.65	1
1	28	2000	15	-1.1	108	0	74.45	2
1	29	2000	15.6	2.2	138	0	72.95	2
1	30	2000	13.3	6.1	50	15.99	84.45	3
1	31	2000	10.6	6.7	38	4.061	93.85	3
2	1	2000	15.6	8.3	73	0	85.95	2
2	2	2000	17.8	7.2	148	0	83.7	3
2	3	2000	13.3	8.9	34	3.3	84.8	3
2	4	2000	13.9	7.2	74	0	83.85	2
2	5	2000	14.4	3.9	49	8.122	86.4	2
2	6	2000	17.8	4.4	129	0	83.6	2
2	7	2000	17.2	3.3	106	0	83.6	2
2	8	2000	17.2	3.9	106	0	87.45	2
2	9	2000	14.4	10	57	0.254	93	2
2	10	2000	14.4	5	59	12.69	87.25	2
2	11	2000	11.7	5.6	23	25.38	96.5	1
2	12	2000	12.2	5	48	6.853	92.85	2
2	13	2000	14.4	9.4	22	64.97	96	2
2	14	2000	15	8.9	87	19.79	82.6	2
2	15	2000	15	7.2	184	0	82.1	1
2	16	2000	12.2	3.3	70	5.076	91.95	1
2	17	2000	14.4	2.8	126	0	81.55	1
2	18	2000	17.2	1.7	159	0	82.25	1
2	19	2000	18.9	0.6	164	0.254	73.85	2
2	20	2000	15.6	9.4	46	16.49	83.45	2
2	21	2000	16.7	6.7	139	4.061	78.05	1
2	22	2000	12.2	6.7	15	26.14	87.6	1
2	23	2000	12.2	1.1	169	0.254	80.8	1
2	24	2000	10	-0.6	70	8.883	92.4	1
2	25	2000	13.3	6.7	104	0	82.25	2
2	26	2000	13.3	10	32	9.391	90	1
2	27	2000	13.3	6.1	138	5.33	84.15	1
2	28	2000	13.9	3.3	136	3.553	76.95	1
2	29	2000	14.4	3.3	156	13.19	83.65	1
3	1	2000	16.7	1.7	185	0	80	1
3	2	2000	15	6.1	125	6.853	81.5	1
3	3	2000	18.3	2.2	211	0	77.7	1
3	4	2000	14.4	4.4	75	13.45	89.3	1
3	5	2000	10.6	6.1	77	1.015	88.35	1
3	6	2000	13.3	2.8	90	0	81.65	1
3	7	2000	11.1	4.4	50	12.18	83.75	1
3	8	2000	10	0.6	60	16.49	88.1	1
3	9	2000	13.9	2.2	103	0.254	81.3	1
3	10	2000	15	0.6	126	0.508	79.75	1
3	11	2000	17.2	5	192	0.254	80.8	1
3	12	2000	18.3	3.9	226	0	77.5	1
3	13	2000	17.8	1.7	228	0	74.9	1
3	14	2000	22.8	5.6	215	0	80.85	1
3	15	2000	22.8	8.9	238	0	68.35	1
3	16	2000	20	8.3	236	0	65.75	0
3	17	2000	20	1.1	243	0	68.9	0
3	18	2000	21.1	6.1	241	0	65.75	1
3	19	2000	18.3	6.7	214	0	62.6	0
3	20	2000	19.4	2.8	256	0	46.2	0
3	21	2000	26.1	6.1	257	0	48.95	1
3	22	2000	21.1	2.2	248	0	63.85	0
3	23	2000	17.8	3.3	201	0.508	79.15	0
3	24	2000	18.3	1.1	227	1.015	71.3	1
3	25	2000	14.4	3.3	237	1.015	80.35	0
3	26	2000	15.6	2.8	231	0	83	0
3	27	2000	15.6	3.9	173	0	81.45	0
3	28	2000	15.6	2.2	193	0	79	0
3	29	2000	18.3	0	260	0.761	77.5	1
3	30	2000	22.8	1.1	271	0	59.4	1
3	31	2000	26.7	11.1	273	0.254	32.75	2
4	1	2000	31.7	8.3	262	0	47	2
4	2	2000	28.3	6.7	275	0.254	59.95	2
4	3	2000	25	5	274	0	72.3	2
4	4	2000	16.1	6.1	170	0.761	82.5	2
4	5	2000	16.1	7.8	201	0	84.7	2
4	6	2000	17.8	5.6	242	0.761	81.15	2
4	7	2000	22.2	5.6	247	0	81.9	2
4	8	2000	13.9	6.1	154	0	83.8	3
4	9	2000	16.1	3.9	282	0.508	78.55	3
4	10	2000	19.4	2.2	272	0	79.5	2
4	11	2000	22.2	7.8	230	0	81	2
4	12	2000	22.8	9.4	137	5.584	66.85	2
4	13	2000	17.2	9.4	234	1.777	82.25	3
4	14	2000	18.3	8.3	207	3.046	78.75	2
4	15	2000	15	8.3	100	0.254	82.35	2
4	16	2000	14.4	11.1	56	25.38	85.55	3
4	17	2000	16.1	4.4	248	7.107	73.7	2
4	18	2000	16.7	2.2	291	0	75.85	2
4	19	2000	17.8	1.7	255	0	74.5	2
4	20	2000	20.6	7.2	300	0.761	71.05	2
4	21	2000	18.9	6.7	279	0	83.85	3
4	22	2000	16.7	5	248	0.508	76.65	4
4	23	2000	16.7	2.8	304	0.761	73.3	3
4	24	2000	20	2.8	306	0	73.65	2
4	25	2000	17.2	2.8	290	0	80.7	2
4	26	2000	25	3.9	308	0.761	65.6	2
4	27	2000	16.1	5	265	0	79.85	4
4	28	2000	15.6	2.2	304	0.508	70.15	4
4	29	2000	20	1.7	314	0	66.8	2
4	30	2000	21.1	2.2	313	0.508	73.8	2
5	1	2000	20	2.2	262	0.508	73.35	3
5	2	2000	18.3	10.6	204	0	88.45	3
5	3	2000	18.9	8.9	294	0.508	81.65	3
5	4	2000	18.3	8.3	272	0.508	76.2	3
5	5	2000	16.1	5	268	0	77.65	3
5	6	2000	13.9	3.9	148	3.553	78.7	2
5	7	2000	15	9.4	81	7.868	93.7	3
5	8	2000	17.8	10.6	214	1.015	83.75	2
5	9	2000	17.2	8.3	274	0	83.25	4
5	10	2000	15	3.3	311	0	70.65	4
5	11	2000	16.7	1.7	330	0	70.55	3
5	12	2000	17.8	2.2	300	0.508	72	2
5	13	2000	18.9	6.7	236	0	75.4	2
5	14	2000	16.7	3.9	95	13.7	85	3
5	15	2000	17.2	7.2	214	3.807	78.3	2
5	16	2000	17.2	7.2	307	0	82.6	4
5	17	2000	21.1	7.2	328	0.508	76.5	2
5	18	2000	25	10	329	0	72.75	2
5	19	2000	26.7	8.3	330	1.269	71.3	2
5	20	2000	30	8.3	323	0	68.4	1
5	21	2000	32.8	8.9	338	0.508	65.9	1
5	22	2000	31.1	10.6	328	1.015	66	1
5	23	2000	31.7	13.3	262	0.254	65.6	2
5	24	2000	22.2	10	296	0	76.9	3
5	25	2000	21.1	7.8	327	0	71.5	3
5	26	2000	19.4	7.8	329	0	83.5	3
5	27	2000	21.1	11.1	338	0	80.3	3
5	28	2000	23.3	8.9	345	0.254	74.5	3
5	29	2000	20	5	348	1.015	73.3	2
5	30	2000	20.6	6.1	345	0	68.3	3
5	31	2000	25.6	3.9	354	0	61.8	2
6	1	2000	27.8	3.3	351	0	65.45	2
6	2	2000	19.4	8.3	285	0	80.3	3
6	3	2000	18.9	9.4	286	0.254	81.35	2
6	4	2000	17.8	8.9	276	0	82	3
6	5	2000	19.4	7.2	332	0	83.25	3
6	6	2000	21.1	5	343	0.508	79.4	3
6	7	2000	19.4	11.1	196	5.584	82	3
6	8	2000	20	9.4	235	0.508	82.1	4
6	9	2000	17.8	6.7	323	0	78.95	3
6	10	2000	20	6.1	342	0.761	75.45	3
6	11	2000	22.2	7.2	309	0	69.85	3
6	12	2000	25	11.1	309	0.508	74.3	3
6	13	2000	40.6	15	354	1.015	49	3
6	14	2000	41.7	17.8	355	0	44	2
6	15	2000	27.8	11.7	345	0.508	74.3	3
6	16	2000	23.9	11.7	323	0	80.1	3
6	17	2000	22.2	12.2	292	0.254	80.75	3
6	18	2000	19.4	11.7	152	0	84.1	3
6	19	2000	24.4	10	295	1.015	76.8	2
6	20	2000	27.8	9.4	337	0	74.35	2
6	21	2000	26.7	11.1	347	0.761	74.55	3
6	22	2000	24.4	8.9	319	0.254	78.65	2
6	23	2000	25	7.2	316	0.761	74.05	2
6	24	2000	22.8	9.4	324	0	77.95	2
6	25	2000	23.3	11.1	309	0.508	78.35	3
