PointSanPedro		MARIN						
122.55	38.11666667							
MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
3	30	2004	16.7	6.1	134	0.254	72.45	3
3	31	2004	17.8	3.9	245	0	72.45	2
4	1	2004	21.1	3.3	256	0	60.2	2
4	2	2004	23.9	6.1	252	0	52.5	2
4	3	2004	20	3.9	253	0	70.25	1
4	4	2004	16.7	4.4	196	0	81	2
4	5	2004	16.7	8.3	226	0	66.4	3
4	6	2004	17.2	5	258	0	71.1	2
4	7	2004	21.7	3.9	254	0	71.6	1
4	8	2004	17.8	5.6	253	0	81.65	2
4	9	2004	20.6	8.3	236	0	80.1	2
4	10	2004	20.6	5.6	266	0	78.85	1
4	11	2004	16.7	5.6	214	0	82.9	2
4	12	2004	17.8	4.4	243	1.269	79.9	2
4	13	2004	17.2	9.4	211	1.015	67.55	3
4	14	2004	16.7	6.7	176	0.508	76.45	2
4	15	2004	15.6	3.3	160	0.508	71.35	2
4	16	2004	16.1	2.2	232	0	74.55	2
4	17	2004	16.7	4.4	242	0.508	71.8	2
4	18	2004	13.3	3.3	108	3.553	82.3	1
4	19	2004	15.6	8.3	141	8.883	79.45	3
4	20	2004	17.2	11.7	204	2.031	75.4	2
4	21	2004	16.7	10	232	0	72.35	3
4	22	2004	23.9	7.8	276	0	60.75	2
4	23	2004	26.7	5	288	0.761	62.2	1
4	24	2004	28.3	6.1	284	0	62.65	1
4	25	2004	30	7.8	290	0.761	58.95	1
4	26	2004	33.3	7.8	293	1.015	57.85	1
4	27	2004	32.2	8.9	298	0.508	54.05	2
4	28	2004	24.4	7.2	291	1.269	58.75	2
4	29	2004	26.1	9.4	294	0	50.75	2
4	30	2004	19.4	5.6	291	0.761	79.45	1
5	1	2004	22.2	5.6	284	0.761	78.4	1
5	2	2004	26.7	7.2	285	0.761	67.4	1
5	3	2004	21.1	8.3	302	0.761	79.4	2
5	4	2004	22.8	8.9	308	0.508	69.15	2
5	5	2004	20	6.7	284	0.508	71.05	2
5	6	2004	19.4	7.8	250	0.508	67.95	3
5	7	2004	21.1	11.1	252	0	72.55	2
5	8	2004	21.1	7.2	290	0.508	68.55	2
5	9	2004	22.2	6.1	311	0.254	68.1	3
5	10	2004	20	10.6	265	0.254	59.5	4
5	11	2004	18.9	7.2	350	0	70.1	2
5	12	2004	24.4	4.4	309	0.761	65.95	2
5	13	2004	22.2	5	297	0.761	72.55	2
5	14	2004	22.8	6.7	291	0.254	66.3	2
5	15	2004	23.3	8.9	276	0.508	65	2
5	16	2004	21.7	7.2	277	0.508	67.85	2
5	17	2004	18.3	11.1	291	0	66.35	3
5	18	2004	20.6	8.3	303	0	72.65	2
5	19	2004	22.2	6.1	310	0.508	71.15	2
5	20	2004	19.4	7.2	309	1.015	73.2	2
5	21	2004	17.8	11.7	172	0.508	72.3	2
5	22	2004	18.3	11.1	268	0.508	69.15	3
5	23	2004	20.6	8.3	315	0.508	69.2	2
5	24	2004	17.8	7.8	301	0.254	80.5	3
5	25	2004	21.1	8.3	255	0.254	77.3	2
5	26	2004	18.9	11.1	290	0.761	79.2	3
5	27	2004	23.3	10.6	258	0.761	72.4	2
5	28	2004	20.6	11.7	258	2.792	71.9	3
5	29	2004	23.9	5.6	317	0.761	65.05	1
5	30	2004	26.7	6.7	314	0.508	66.9	1
5	31	2004	22.8	7.8	307	0.761	74.15	2
6	1	2004	27.2	10.6	322	0.761	59	2
6	2	2004	23.3	10.6	323	0.761	68.95	2
6	3	2004	23.9	9.4	320	1.015	68.7	2
6	4	2004	23.3	8.3	309	1.523	63.9	2
6	5	2004	25.6	9.4	317	0	69.1	3
6	6	2004	24.4	9.4	322	0.508	64.35	3
6	7	2004	20.6	11.1	327	0.508	59.75	3
6	8	2004	20	9.4	313	0.508	64.5	2
6	9	2004	21.7	7.8	308	0.508	75.5	2
6	10	2004	21.7	11.7	301	1.269	69	3
6	11	2004	23.3	8.9	315	0	66.35	2
6	12	2004	25.6	7.2	313	0.761	64.8	2
6	13	2004	26.1	8.3	317	0.508	66.9	3
6	14	2004	30	9.4	335	0	70.5	2
6	15	2004	27.8	10	321	0	69.55	2
6	16	2004	20	13.3	322	0	74.15	5
6	17	2004	18.9	13.3	252	0	74.15	4
6	18	2004	19.4	13.3	261	0	74	3
6	19	2004	21.1	12.2	250	0	73.7	2
6	20	2004	22.8	8.3	318	0	72.8	2
6	21	2004	23.3	8.3	311	0	72.7	2
6	22	2004	22.2	10.6	318	0	70.05	3
6	23	2004	22.2	8.3	306	0	73.4	2
6	24	2004	24.4	11.1	324	0	63.45	2
6	25	2004	27.8	7.2	322	0	62.45	3
6	26	2004	26.1	11.1	326	0	63.8	3
6	27	2004	25	11.7	315	0	67.6	2
6	28	2004	18.9	11.7	283	0	80.3	4
6	29	2004	20	11.1	257	0	74.65	3
6	30	2004	18.9	10.6	280	0	81.25	3
7	1	2004	20.6	12.8	238	0	75.65	2
7	2	2004	22.2	11.7	299	0	76.35	2
7	3	2004	19.4	11.7	285	0	82.5	3
7	4	2004	20	11.7	300	0	79.7	4
7	5	2004	21.1	11.7	300	0	79	2
7	6	2004	20.6	11.7	291	0	79.4	3
7	7	2004	17.8	13.3	283	0	83.1	4
7	8	2004	18.3	11.7	273	0	76.25	4
7	9	2004	19.4	10.6	195	0	78.15	2
7	10	2004	22.2	10	279	0	75.9	2
7	11	2004	23.3	10	321	0	73.85	2
7	12	2004	22.2	7.2	309	0	76.35	2
7	13	2004	21.7	8.9	311	0	80	2
7	14	2004	25	8.9	315	0	72.35	2
7	15	2004	27.8	10	320	0	65.4	2
7	16	2004	23.3	13.3	271	0	78.45	2
7	17	2004	26.7	12.2	278	0	67.6	2
7	18	2004	29.4	15	301	0	65	2
7	19	2004	29.4	15.6	299	0	67.1	2
7	20	2004	24.4	13.9	312	0	74.4	2
7	21	2004	25	13.3	285	0	75.2	3
7	22	2004	21.1	12.2	289	0	81.5	3
7	23	2004	21.7	12.8	273	0	79.9	2
7	24	2004	23.3	14.4	248	0	77.75	2
7	25	2004	24.4	13.3	261	0	75.95	2
7	26	2004	20.6	12.2	266	0	81.25	2
7	27	2004	18.9	12.8	268	0	81.35	3
7	28	2004	18.9	12.8	228	0	80.8	4
7	29	2004	20.6	13.9	243	0	77.9	3
7	30	2004	19.4	12.8	251	0	80.3	3
7	31	2004	22.2	13.3	205	0	77.05	2
8	1	2004	19.4	13.3	233	0	77.8	3
8	2	2004	20.6	11.1	131	0	75.5	2
8	3	2004	21.1	8.9	242	0	80.25	2
8	4	2004	25.6	10.6	269	0	69.85	2
8	5	2004	25.6	10.6	292	0	63.7	2
8	6	2004	27.2	13.9	312	0	68.45	2
8	7	2004	26.1	13.3	293	0	74.4	2
8	8	2004	24.4	10	294	0	75.5	2
8	9	2004	23.3	11.1	254	0	77.65	1
8	10	2004	23.9	11.1	248	0	77.7	2
8	11	2004	24.4	8.9	259	0	77.05	2
8	12	2004	20	11.7	264	0	80.3	2
8	13	2004	20	13.3	266	0	77.9	3
8	14	2004	20.6	12.8	253	0	74.15	3
8	15	2004	25.6	11.1	266	0	64.65	2
8	16	2004	27.8	12.8	272	0	66.45	2
8	17	2004	28.3	13.9	267	0	68	2
8	18	2004	23.9	12.8	262	0	75.85	2
8	19	2004	19.4	13.3	212	0	83.3	3
8	20	2004	21.1	12.8	254	0	80.2	2
8	21	2004	23.3	12.2	249	0	75.95	2
8	22	2004	22.8	15.6	221	0	72.65	3
8	23	2004	24.4	16.1	231	0	72.15	2
8	24	2004	25.6	14.4	262	0	69.85	2
8	25	2004	27.2	14.4	259	0	65.55	2
8	26	2004	28.9	11.7	264	0	61.6	2
8	27	2004	33.9	11.1	267	0	56.4	1
8	28	2004	30	11.1	267	0	64.15	1
8	29	2004	22.2	9.4	254	0	82.35	2
8	30	2004	22.8	10.6	246	0	80.1	2
8	31	2004	23.9	10	247	0	76.75	1
9	1	2004	23.9	11.7	255	0	75.4	1
9	2	2004	26.7	8.9	261	0	66.55	1
9	3	2004	30.6	8.9	263	0	-1	2
9	4	2004	34.4	16.1	260	0	-1	2
9	5	2004	35.6	12.2	255	0	54.55	1
9	6	2004	31.7	11.1	251	0	60.15	1
9	7	2004	29.4	10	250	0	66.8	1
9	8	2004	30.6	10	251	0	65.9	1
9	9	2004	25.6	10.6	248	0	71.45	2
9	10	2004	22.2	11.7	243	0	73.65	2
9	11	2004	25.6	12.8	236	0	73.05	2
9	12	2004	24.4	13.3	239	0	64.55	3
9	13	2004	25.6	9.4	238	0	68.4	2
9	14	2004	28.9	9.4	238	0	58.65	1
9	15	2004	31.7	9.4	231	0	59.75	1
9	16	2004	23.9	12.2	231	0	74.5	1
9	17	2004	25.6	12.2	226	0	62.75	3
9	18	2004	21.1	13.3	160	0	54.9	3
9	19	2004	19.4	7.8	201	0	69.55	2
9	20	2004	22.2	5	226	0	67.95	1
9	21	2004	26.7	6.1	229	0	56.95	1
9	22	2004	29.4	9.4	184	0	63.65	1
9	23	2004	29.4	7.8	222	0.508	58.6	1
9	24	2004	28.9	7.8	217	0.761	64.4	1
9	25	2004	20.6	7.8	201	0.254	79.25	1
9	26	2004	23.9	6.1	216	0.508	74.65	1
9	27	2004	21.1	8.3	181	1.015	77.2	2
9	28	2004	20.6	10.6	142	0	74.45	2
9	29	2004	17.2	10.6	148	0.254	83.15	2
9	30	2004	17.2	11.7	168	0	79	3
10	1	2004	18.3	8.3	157	0.254	79.05	2
10	2	2004	19.4	7.2	171	0.508	80.5	1
10	3	2004	17.8	8.3	177	0	83.8	1
10	4	2004	18.9	10.6	153	0	82.6	1
10	5	2004	18.9	10.6	139	0.254	81.8	1
10	6	2004	25	7.2	194	0.254	73.5	1
10	7	2004	22.8	10	188	0	74.5	2
10	8	2004	23.9	9.4	183	0	75.95	2
10	9	2004	22.2	9.4	187	0.254	63.6	2
10	10	2004	27.8	5	194	0.508	-1	1
10	11	2004	28.9	10.6	193	0	-1	2
10	12	2004	30.6	7.8	166	0.508	-1	1
10	13	2004	33.3	12.2	225	0	57.75	1
10	14	2004	22.8	8.3	156	0	73.95	1
10	15	2004	19.4	7.2	160	0.508	78.85	1
10	16	2004	16.7	12.2	44	1.523	82.95	2
10	17	2004	17.2	10.6	61	4.315	86.6	2
10	18	2004	16.7	5.6	141	0	82.5	2
10	19	2004	17.2	11.1	65	30.2	82.75	4
10	20	2004	17.2	6.1	159	4.061	74.9	1
10	21	2004	18.9	3.9	181	0	74.95	1
10	22	2004	17.2	5	149	0	81.55	1
10	23	2004	14.4	8.9	26	3.3	91.45	2
10	24	2004	9.4	1.1	230	0	-1	1
10	25	2004	16.7	5	226	4.822	74.85	2
10	26	2004	16.1	4.4	137	22.58	71.2	1
10	27	2004	15.6	4.4	237	0	74.45	1
10	28	2004	16.1	2.8	139	0	80.45	1
10	29	2004	17.8	3.3	211	0	-1	1
10	30	2004	17.2	4.4	207	0	84.95	1
10	31	2004	18.9	1.7	243	0	-1	1
11	1	2004	20.6	0.6	234	0	-1	1
11	2	2004	19.4	0	216	0	-1	1
11	3	2004	15	8.3	79	10.15	75.15	2
11	4	2004	13.9	2.2	76	0	75.7	2
11	5	2004	17.8	3.3	235	0.508	72.35	1
11	6	2004	16.1	3.9	234	0	83.35	1
11	7	2004	15.6	6.7	176	0	83.05	1
11	8	2004	15	5.6	73	0	83.9	1
11	9	2004	15	10.6	98	1.015	77.95	1
11	10	2004	13.9	10.6	41	11.67	91.2	1
11	11	2004	16.1	10.6	81	9.391	86.15	2
11	12	2004	18.9	10.6	189	0	80.95	1
11	13	2004	18.9	1.7	210	0	-1	1
11	14	2004	16.1	5	173	0	85.8	1
11	15	2004	16.1	8.9	138	0	86.1	1
11	16	2004	16.1	8.3	122	0	85.8	1
11	17	2004	10	-1.1	201	0	-1	1
11	18	2004	11.7	6.1	57	0	93.15	1
11	19	2004	16.1	2.8	197	0	75.95	1
11	20	2004	19.4	0.6	210	0	59.7	2
11	21	2004	16.1	3.3	206	0	37.45	3
11	22	2004	16.1	0	185	0	69.05	1
11	23	2004	15	2.2	185	0	70.35	1
11	24	2004	16.1	2.2	181	0	72.9	1
11	25	2004	13.3	5.6	89	0.508	87	1
11	26	2004	13.3	5.6	33	0	89	1
11	27	2004	16.1	8.9	174	13.19	69.75	3
11	28	2004	14.4	7.2	196	0	40.8	3
11	29	2004	12.2	0	179	0	62.45	1
11	30	2004	12.8	-5	106	0	-1	1
12	1	2004	14.4	-1.7	183	0	73.8	1
12	2	2004	14.4	-1.7	189	0	63.75	1
12	3	2004	14.4	-2.2	192	0	64.4	1
12	4	2004	10.6	-2.2	129	0	84.5	1
12	5	2004	13.3	3.9	162	0	63.5	2
12	6	2004	12.8	3.3	51	22.33	78.6	4
12	7	2004	13.3	1.1	81	15.99	83.5	3
12	8	2004	13.9	10.6	26	40.1	93.8	3
12	9	2004	17.8	8.9	85	0.254	85.65	1
12	10	2004	15.6	8.9	118	0	87.55	1
12	11	2004	13.9	9.4	125	0	88.4	2
12	12	2004	14.4	10	83	0	85.95	2
12	13	2004	16.1	8.3	108	0	83.9	1
12	14	2004	13.3	10.6	52	0	86.95	1
12	15	2004	15	3.3	163	0	80.9	1
12	16	2004	13.3	3.9	161	0	84.2	2
12	17	2004	15.6	3.9	169	0	73.15	1
12	18	2004	13.3	1.7	169	0	80.4	1
12	19	2004	10	4.4	129	0	88.15	2
12	20	2004	7.8	3.3	69	0	92.25	1
12	21	2004	17.2	2.2	175	0	63.1	1
12	22	2004	15	1.1	171	0	68.5	1
12	23	2004	19.4	-1.7	172	0	-1	1
12	24	2004	10.6	0.6	167	0	81.8	2
12	25	2004	8.3	3.9	136	0	87.7	1
12	26	2004	11.7	5	24	23.85	85.3	3
12	27	2004	11.1	7.2	22	68.78	90.5	2
12	28	2004	10.6	7.2	39	12.18	92.7	1
12	29	2004	13.3	7.8	126	19.28	80.9	3
12	30	2004	13.9	8.3	76	10.91	81.55	2
12	31	2004	13.3	3.9	103	3.3	79.9	2
1	1	2005	12.2	1.7	127	3.3	80.6	1
1	2	2005	8.9	7.2	28	32.48	90.55	1
1	3	2005	10	5.6	64	0.254	87.5	1
1	4	2005	9.4	2.2	95	0	91.7	1
1	5	2005	10	6.7	73	0.508	88	1
1	6	2005	11.1	6.1	152	0	83.7	1
1	7	2005	12.8	7.2	48	30.96	84.55	2
1	8	2005	12.2	5	75	3.046	79.2	2
1	9	2005	13.9	2.8	110	2.031	87.1	1
1	10	2005	12.2	2.2	82	9.391	83.8	2
1	11	2005	12.8	1.1	154	6.599	78.6	2
1	12	2005	12.8	-1.1	181	0	83.05	1
1	13	2005	6.7	2.2	46	0	90	1
1	14	2005	8.9	1.7	145	0	85.35	2
1	15	2005	7.2	4.4	99	0	87	2
1	16	2005	12.8	4.4	182	0	81.3	1
1	17	2005	8.9	5.6	81	0	93.65	2
1	18	2005	7.8	6.1	65	0	90.05	2
1	19	2005	9.4	5.6	148	0	88.9	2
1	20	2005	8.9	5.6	121	0	91.2	2
1	21	2005	8.3	4.4	97	0	93.1	2
1	22	2005	8.3	4.4	87	0	91.5	-1
1	23	2005	9.4	5.6	151	0	87.95	2
1	24	2005	9.4	5.6	106	0	90.05	2
1	25	2005	10.6	6.7	53	4.822	92.65	1
1	26	2005	15.6	6.1	123	15.48	82.15	1
1	27	2005	11.7	4.4	47	9.899	86.55	3
1	28	2005	14.4	6.7	164	5.584	74.65	2
1	29	2005	14.4	1.7	208	0	76.1	1
1	30	2005	15.6	0.6	212	0	71.05	1
1	31	2005	15.6	1.1	207	0	74.05	1
2	1	2005	20	-0.6	152	0	-1	1
2	2	2005	18.9	1.7	151	0	-1	1
2	3	2005	17.8	-2.8	219	0	-1	1
2	4	2005	16.1	2.8	185	0	80.75	1
2	5	2005	15	3.9	175	0	82.6	1
2	6	2005	14.4	2.2	214	0	74.9	2
2	7	2005	13.3	2.8	103	0.508	73.15	1
2	8	2005	12.2	5	76	0	78	1
2	9	2005	15.6	-2.2	130	0	76.9	1
2	10	2005	16.7	-3.3	175	0	-1	1
2	11	2005	15	3.9	77	0	69.65	1
2	12	2005	16.7	3.3	166	0	78.7	1
2	13	2005	12.8	6.1	40	0.254	88.25	2
2	14	2005	12.2	8.3	28	11.42	92.65	1
2	15	2005	12.2	10.6	24	33.5	92.65	2
2	16	2005	15	11.1	107	0.508	88	2
2	17	2005	14.4	8.3	43	4.569	83.45	1
2	18	2005	15.6	10.6	83	16.49	84.35	1
2	19	2005	13.3	10.6	56	7.36	88.15	2
2	20	2005	14.4	10.6	67	5.076	80.5	2
2	21	2005	16.1	7.2	134	3.807	82.1	2
2	22	2005	16.7	1.1	181	0	-1	1
2	23	2005	12.2	1.1	104	0	86.2	1
2	24	2005	12.8	10	44	0	80.9	1
2	25	2005	13.3	6.7	52	0	84.95	1
2	26	2005	14.4	7.8	88	2.792	81	2
2	27	2005	14.4	8.9	53	24.36	86.45	2
2	28	2005	16.1	5	197	3.3	74.8	1
3	1	2005	15.6	4.4	148	14.97	75.7	2
3	2	2005	15.6	5	211	0	79.75	1
3	3	2005	15.6	4.4	146	3.046	82.1	1
3	4	2005	16.7	7.8	91	6.091	82.2	1
3	5	2005	18.3	-2.2	203	0	-1	1
3	6	2005	19.4	-1.7	214	0	-1	1
3	7	2005	15	1.1	194	0	-1	1
3	8	2005	14.4	0	208	0	-1	1
3	9	2005	15.6	-0.6	204	0	-1	1
3	10	2005	24.4	2.2	220	0	-1	1
3	11	2005	26.1	8.3	215	0	64.7	1
3	12	2005	17.2	7.2	151	0	87.5	2
3	13	2005	18.3	6.7	206	0	80.4	1
3	14	2005	21.7	5	231	0	59.65	2
3	15	2005	22.8	2.2	225	0	59.8	1
3	16	2005	17.2	3.3	192	0	75.95	1
3	17	2005	16.7	6.1	112	0	69.25	1
3	18	2005	13.9	8.9	51	12.18	87.65	1
3	19	2005	16.1	11.1	92	11.42	78.9	4
3	20	2005	16.7	11.1	126	0.761	72.5	3
3	21	2005	15	7.2	82	33.24	81.9	2
3	22	2005	14.4	10	58	16.49	84.8	3
3	23	2005	13.3	8.3	107	0.761	70.8	3
3	24	2005	15	3.3	192	0	72.8	2
3	25	2005	15	1.7	228	0	75.2	1
3	26	2005	17.8	3.9	176	0	70.7	1
3	27	2005	16.1	5.6	114	19.28	82.05	3
3	28	2005	15	8.3	235	0.761	71.8	3
3	29	2005	16.1	9.4	217	4.315	69.25	3
3	30	2005	17.8	2.8	258	0	63.55	2
3	31	2005	21.1	2.8	254	0	63.05	1
4	1	2005	20.6	3.9	245	0	60.85	1
4	2	2005	17.2	5	244	0	76.05	2
4	3	2005	14.4	6.7	84	13.95	79.85	3
4	4	2005	15.6	2.8	253	3.3	72.5	1
4	5	2005	19.4	2.8	260	0	68.95	1
4	6	2005	19.4	4.4	251	0.254	67.2	2
4	7	2005	15	7.8	168	3.3	73.9	3
4	8	2005	15	7.2	181	12.69	78.35	3
4	9	2005	17.8	7.8	251	0.761	73.55	2
4	10	2005	20.6	4.4	259	0	72.1	2
4	11	2005	18.9	8.3	253	0	69.75	2
4	12	2005	16.7	5	263	0	65.3	2
4	13	2005	14.4	1.1	261	0	68.3	2
4	14	2005	17.8	5.6	281	0	55.65	2
4	15	2005	21.1	2.8	278	0	68.8	1
4	16	2005	21.7	5.6	271	0	73.3	2
4	17	2005	18.3	10	284	0	67.05	3
4	18	2005	18.9	8.3	293	0	50.4	3
4	19	2005	20.6	9.4	293	0	50.95	2
4	20	2005	17.2	6.7	279	0.508	74.7	2
4	21	2005	22.8	2.8	259	0.508	63.95	1
4	22	2005	23.3	5.6	212	0	69.1	3
4	23	2005	16.1	7.8	170	0	79.75	2
4	24	2005	17.8	7.2	139	0.254	75.8	1
4	25	2005	17.8	3.9	286	0	77.05	1
4	26	2005	21.1	5	271	0.254	66.6	1
4	27	2005	17.2	5.6	160	0	80	2
4	28	2005	18.3	7.8	206	0	76.95	1
4	29	2005	19.4	5.6	255	0	75.2	2
4	30	2005	17.8	8.3	179	0	76.3	2
5	1	2005	20	8.9	298	0	70.2	2
5	2	2005	21.7	6.1	296	0	72.65	1
5	3	2005	20	6.1	251	0	80.4	1
5	4	2005	17.2	12.8	76	0	88.4	1
5	5	2005	19.4	11.1	224	0	78.35	2
5	6	2005	18.9	10.6	205	0	71.05	2
5	7	2005	18.9	7.8	205	0	73.8	2
5	8	2005	15.6	11.7	38	0	85.6	3
5	9	2005	16.7	11.1	233	0	73.45	3
5	10	2005	18.3	5.6	304	0	71.55	2
5	11	2005	22.2	5	311	0	70.2	2
5	12	2005	21.7	6.7	291	0	77.15	1
5	13	2005	22.2	8.9	281	0.761	70.05	2
5	14	2005	24.4	10.6	292	0.761	75.85	2
5	15	2005	21.1	14.4	178	0	78.2	2
5	16	2005	18.9	12.2	315	0	67.2	4
5	17	2005	16.7	11.1	120	0.254	71	2
5	18	2005	16.7	13.9	34	24.87	85.8	4
5	19	2005	20	12.2	188	0	79.25	1
5	20	2005	21.1	12.8	321	0	58.4	3
5	21	2005	23.3	6.7	321	0	64.45	2
5	22	2005	25	8.3	313	0.508	69.05	2
5	23	2005	25.6	6.1	316	0.761	67.75	2
5	24	2005	26.1	11.7	349	0	69.8	1
5	25	2005	21.1	8.9	322	0.761	80.15	2
5	26	2005	18.9	5	262	0	84.1	2
5	27	2005	22.2	7.8	303	0	72.7	2
5	28	2005	20.6	11.7	276	0	63.55	3
5	29	2005	20	11.7	311	0	67	2
5	30	2005	24.4	8.9	315	0	74.4	2
5	31	2005	25.6	12.2	301	0	68.65	2
6	1	2005	26.7	10	332	0	60.55	1
6	2	2005	25	8.9	326	0	68.3	1
6	3	2005	21.7	8.3	322	0	74.7	2
6	4	2005	23.3	10.6	321	0	64	3
6	5	2005	18.9	11.1	332	0	57.8	4
6	6	2005	18.3	7.8	329	0	58	3
6	7	2005	18.9	5.6	326	0	65.95	2
6	8	2005	17.8	12.2	121	0	86.75	2
6	9	2005	22.2	11.7	248	0	78.7	1
6	10	2005	22.8	10	288	0	73.4	2
6	11	2005	23.9	9.4	324	0	70.4	2
6	12	2005	25.6	8.3	326	0	71.45	1
6	13	2005	27.2	8.9	329	0	72.25	1
6	14	2005	25	9.4	331	0	64.25	2
6	15	2005	22.8	9.4	309	0	62.6	2
6	16	2005	15	7.8	86	10.91	-1	3
6	17	2005	17.8	10	242	0	79.6	2
6	18	2005	18.9	10	287	0	76.65	2
6	19	2005	22.8	7.2	322	0.761	70.2	2
6	20	2005	22.8	8.3	323	0	73.6	2
6	21	2005	21.7	11.7	325	0	61.45	3
6	22	2005	24.4	10.6	331	0	66.2	2
6	23	2005	18.3	11.1	267	0	83.25	3
6	24	2005	18.9	9.4	271	0	79.2	3
6	25	2005	17.8	8.9	248	0	82.25	3
6	26	2005	21.1	11.7	256	0	75.05	3
6	27	2005	20.6	12.2	272	0	75.35	2
6	28	2005	18.3	11.7	267	0	83.65	2
6	29	2005	23.9	10.6	309	0	78.05	2
6	30	2005	24.4	5.6	329	0	78.45	2
7	1	2005	20	12.2	308	0	82	3
7	2	2005	17.8	10.6	324	0	82.1	3
7	3	2005	19.4	10	326	0	80.15	3
7	4	2005	21.7	11.7	319	0	77.1	3
7	5	2005	17.8	10.6	275	0	83.6	3
7	6	2005	26.7	12.2	300	0	70.9	3
7	7	2005	23.3	11.7	313	0	66.5	3
7	8	2005	24.4	9.4	310	0	69.7	2
7	9	2005	23.3	14.4	304	0	71.15	3
7	10	2005	26.7	14.4	315	0	71.65	2
7	11	2005	29.4	13.9	308	0	67.75	2
7	12	2005	25.6	12.8	317	0	73.25	2
7	13	2005	25.6	13.3	321	0	73.15	3
7	14	2005	25.6	10.6	314	0	74.25	2
7	15	2005	23.9	10.6	308	0	77.7	2
7	16	2005	25	10.6	313	0	76.05	2
7	17	2005	23.3	11.7	314	0	78.85	2
7	18	2005	21.1	11.7	305	0	81.55	2
7	19	2005	21.1	12.2	287	0	82.4	2
7	20	2005	22.2	13.3	298	0	77.6	2
7	21	2005	23.3	12.8	241	0	72.6	2
7	22	2005	23.3	13.3	305	0	77.95	2
7	23	2005	30.6	11.1	321	0	68.2	1
7	24	2005	25.6	11.1	319	0	70.95	2
7	25	2005	22.2	9.4	318	0	76.75	2
7	26	2005	21.7	8.9	311	0	78.45	2
7	27	2005	22.2	10.6	297	0	77.35	2
7	28	2005	21.1	10.6	286	0	77.95	2
7	29	2005	22.2	12.2	289	0	75.55	2
7	30	2005	22.8	11.7	296	0	75.65	2
7	31	2005	23.3	10	288	0	77.35	1
8	1	2005	23.9	11.1	308	0	76.15	2
8	2	2005	22.2	9.4	294	0	79.35	2
8	3	2005	22.8	12.2	286	0	75.3	2
8	4	2005	23.3	11.1	281	0	75.8	2
8	5	2005	23.9	10.6	296	0	76.4	1
8	6	2005	23.3	10.6	302	0	76.2	1
8	7	2005	22.2	10.6	294	0	78.2	2
8	8	2005	20	11.1	260	0	80.4	2
8	9	2005	22.2	11.7	290	0	78.85	2
8	10	2005	21.7	10	297	0	78.6	2
8	11	2005	23.9	6.7	288	0	75.7	2
8	12	2005	22.2	9.4	293	0	77.1	2
8	13	2005	17.8	9.4	222	0	82.05	2
8	14	2005	18.3	11.7	229	0	80.05	3
8	15	2005	18.9	12.2	245	0	80.25	3
8	16	2005	21.7	11.1	247	0	78.55	2
8	17	2005	18.9	11.1	240	0	80.85	2
8	18	2005	19.4	12.2	258	0	79.65	3
8	19	2005	20	10	209	0	79.65	1
8	20	2005	19.4	10.6	232	0	81.4	1
8	21	2005	20.6	10	259	0	80.55	2
8	22	2005	20	9.4	253	0	79.45	2
8	23	2005	20.6	7.8	265	0	81.15	2
8	24	2005	18.3	9.4	242	0	81.95	3
8	25	2005	21.7	9.4	221	0	76.15	1
8	26	2005	22.2	7.2	269	0	76.45	1
8	27	2005	23.3	7.8	275	0	75.7	1
8	28	2005	22.8	7.8	281	0	75.85	1
8	29	2005	26.7	9.4	277	0	63.65	2
8	30	2005	31.1	8.3	279	0	56.4	1
8	31	2005	29.4	8.9	274	0	62.4	2
9	1	2005	20.6	8.9	253	0	80.95	2
9	2	2005	18.3	8.9	210	0	83.9	2
9	3	2005	18.9	8.9	256	0	83.15	2
9	4	2005	22.8	8.3	241	0	69.6	2
9	5	2005	23.3	7.8	257	0	75.1	1
9	6	2005	19.4	9.4	257	0	79.45	2
9	7	2005	18.3	10.6	228	0	81.25	2
9	8	2005	18.3	12.8	147	0	77.35	3
9	9	2005	17.2	9.4	95	0	80.25	2
9	10	2005	22.2	5.6	172	0	72.15	2
9	11	2005	21.1	6.7	248	0	74.4	2
9	12	2005	17.8	6.7	222	0	81.35	1
9	13	2005	17.2	6.7	198	0	83	2
9	14	2005	18.3	7.2	185	0	81.6	1
9	15	2005	17.8	8.3	171	0	81.55	1
9	16	2005	21.7	11.1	227	0	71.75	3
9	17	2005	21.7	8.3	239	0	71.95	2
9	18	2005	22.8	7.8	230	0	72.5	1
9	19	2005	32.8	6.7	236	0	54.45	1
9	20	2005	17.8	10	157	0	84.4	2
9	21	2005	22.2	8.9	207	0	75.45	1
9	22	2005	20	7.8	195	0	77.35	1
9	23	2005	21.1	10.6	185	0	68.15	3
9	24	2005	24.4	6.1	220	0	62.5	1
9	25	2005	27.8	4.4	217	0	57.95	1
9	26	2005	21.7	8.9	204	0	75.7	1
9	27	2005	22.2	8.3	208	0	77.1	1
9	28	2005	25	7.2	212	0	74.7	1
9	29	2005	31.7	7.2	218	0	57.35	1
9	30	2005	30.6	8.3	214	0	62.1	1
10	1	2005	25	13.3	183	0	75.55	2
10	2	2005	20.6	6.1	170	0	67.1	2
10	3	2005	20	7.2	209	0	66.1	2
10	4	2005	22.8	8.3	204	0	49.65	2
10	5	2005	26.7	5.6	202	0	57.15	1
10	6	2005	24.4	7.2	195	0	69.7	1
